link_id,source_link_id,road_no,road_class,road_name,length_km,chainage_from_km,chainage_to_km,surface,pavement_class,maintenance_station,maintenance_region,start_x_coordinate_dd,start_y_coordinate_dd,end_x_coordinate_dd,end_y_coordinate_dd,link_id_correction_status
C747_Link01,C747_Link01,C747,C,Panyimur - Paidha Via Erusi-Goli,52.029,0.0,52.029,Unsealed,Unpaved,Arua,Northern,31.3113939,2.23386191,31.03162435,2.3866134,Source ID retained
C748_Link01,C748_Link01,C748,C,Okullo - Inde,28.15,0.0,28.15,Unsealed,Unpaved,Arua,Northern,31.13947081,2.65699212,31.25524646,2.85891001,Source ID retained
C749_Link01,C749_Link01,C749,C,Eruba - Logiri,23.257,0.0,23.257,Unsealed,Unpaved,Arua,Northern,30.91437037,2.95340221,30.86087572,2.7734025,Source ID retained
C750_Link01,C750_Link01,C750,C,Arua - Muni PTTC - Eruba,5.971,0.0,5.971,Unsealed,Unpaved,Arua,Northern,30.91999757,2.97541676,30.91531119,3.01423226,Source ID retained
C751_Link01,C751_Link01,C751,C,Arua - Girigiri - Ovisoni,14.61,0.0,14.61,Unsealed,Unpaved,Arua,Northern,30.91219657,3.01899386,30.88191156,2.90760499,Source ID retained
C752_Link01,C752_Link01,C752,C,Arua - Lia,15.205,0.0,15.205,Unsealed,Unpaved,Arua,Northern,30.910256,3.02250398,30.79181087,3.06015515,Source ID retained
C753_Link01,C753_Link01,C753,C,Ragem Prisons Access,3.65,0.0,3.65,Unsealed,Unpaved,Arua,Northern,31.39301673,2.71370591,31.36984079,2.71112963,Source ID retained
C755_Link01,C755_Link01,C755,C,Owaffa - Kubala,14.557,0.0,14.557,Unsealed,Unpaved,Arua,Northern,31.0123698,3.1568465,31.05529408,3.26639211,Source ID retained
C756_Link01,C756_Link01,C756,C,Lomunga - Bidibidi - Kochi,44.148,0.0,44.148,Unsealed,Unpaved,Moyo,Northern,31.28563064,3.40923334,31.43779021,3.55924612,Source ID retained
C757_Link01,C757_Link01,C757,C,Keri - Lima - Midigo - Kerila,38.536,0.0,38.536,Unsealed,Unpaved,Moyo,Northern,30.93989589,3.50241765,31.23252699,3.60803321,Source ID retained
C758_Link01,C758_Link01,C758,C,Keriri - Midigo,14.013,0.0,14.013,Unsealed,Unpaved,Moyo,Northern,31.2705229,3.49520587,31.23254797,3.6079084,Source ID retained
C758_Link02,C758_Link02,C758,C,Midigo - Kerwa,21.733,14.013,35.746,Unsealed,Unpaved,Moyo,Northern,31.23254797,3.6079084,31.28826839,3.75636585,Source ID retained
C759_Link01,C759_Link01,C759,C,Vurra Customs - Odramacaku,34.206,0.0,34.206,Unsealed,Unpaved,Arua,Northern,30.87930773,2.88756983,30.80139977,3.11056294,Source ID retained
C760_Link01,C760_Link01,C760,C,Logiri - Bondo,16.845,0.0,16.845,Unsealed,Unpaved,Arua,Northern,30.8588927,2.76857448,30.97754666,2.79668076,Source ID retained
C761_Link01,C761_Link01,C761,C,Lodonga - Iti - Otumbari,17.651,0.0,17.651,Unsealed,Unpaved,Moyo,Northern,31.14473417,3.27089716,31.11461616,3.41330086,Source ID retained
C762_Link01,C762_Link01,C762,C,Arua - Biliafe,23.0,0.0,23.0,Unsealed,Unpaved,Arua,Northern,30.9145661,3.01456899,31.0774233,3.06262556,Source ID retained
C762_Link02,C762_Link02,C762,C,Biliafe - Otrevu,13.8,23.0,36.8,Unsealed,Unpaved,Arua,Northern,31.0774233,3.06262556,31.08071226,3.1787577,Source ID retained
C763_Link01,C763_Link01,C763,C,Paidha-Zombo,22.0,0.0,22.0,Unsealed,Unpaved,Arua,Northern,31.03140316,2.3857183,30.92492038,2.47739692,Source ID retained
C763_Link02,C763_Link02,C763,C,Zombo-Vurra,61.2,22.0,83.2,Unsealed,Unpaved,Arua,Northern,30.92492038,2.47739692,30.87943682,2.88644391,Source ID retained
C764_Link01,C764_Link01,C764,C,Katrini - Nyadri,22.055,0.0,22.055,Unsealed,Unpaved,Arua,Northern,30.95399417,3.27279113,30.96402929,3.09772885,Source ID retained
C765_Link01,C765_Link01,C765,C,Packwach-Railway Access,0.274,0.0,0.274,Unsealed,Unpaved,Arua,Northern,31.50648441,2.46144164,31.50510704,2.46344855,Source ID retained
C766_Link01,C766_Link01,C766,C,Elefe - Odokibo (Iti),9.455,0.0,9.455,Unsealed,Unpaved,Moyo,Northern,31.17880439,3.32593585,31.12868306,3.38647083,Source ID retained
C767_Link01,C767_Link01,C767,C,Omugo-Kubala,6.688,0.0,6.688,Unsealed,Unpaved,Arua,Northern,31.11438437,3.27551859,31.05538528,3.2663828,Source ID retained
C768_Link01,C768_Link01,C768,C,Yuku - Lobe spur,10.228,0.0,10.228,Unsealed,Unpaved,Moyo,Northern,31.0944481,3.5721861,31.13327266,3.5680513,Source ID retained
C769_Link01,C769_Link01,C769,C,Rhino Camp Ferry Access,5.85,0.0,5.85,Unsealed,Unpaved,Arua,Northern,31.36966401,2.93418914,31.39031629,2.94763815,Source ID retained
C780_Link01,C780_Link01,C780,C,Iganga-Kitayungwa,50.041,0.0,50.041,Unsealed,Unpaved,Jinja,Eastern,33.46589664,0.60698784,33.16295848,0.89425432,Source ID retained
C780_Link02,C780_Link02,C780,C,Kitayungwa-Kamuli,7.185,50.041,57.226,Unsealed,Unpaved,Jinja,Eastern,33.16295848,0.89425432,33.11091251,0.9295188,Source ID retained
C781_Link01,C781_Link01,C781,C,Iganga - Mayuge,20.406,0.0,20.406,Unsealed,Unpaved,Jinja,Eastern,33.47769663,0.61488385,33.48076913,0.45882264,Source ID retained
C781_Link02,C781_Link02,C781,C,Mayuge - Kaluuba,9.061,20.406,29.467,Unsealed,Unpaved,Jinja,Eastern,33.48076913,0.45882264,33.52119922,0.39560765,Source ID retained
C781_Link03,C781_Link03,C781,C,Kaluuba - Bugadde - Bwondha,29.851,29.467,59.318,Unsealed,Unpaved,Jinja,Eastern,33.52119922,0.39560765,33.56555719,0.17078843,Source ID retained
C782_Link01,C782_Link01,C782,C,Musita-Mayuge - Nankoma,35.6,0.0,35.6,Bituminous,Paved,Jinja,Eastern,33.38715834,0.52897363,33.67572283,0.4493957,Source ID retained
C782_Link02,C782_Link02,C782,C,Nankoma-Namayingo-Lumino,41.8,35.6,77.4,Bituminous,Paved,Tororo,Eastern,33.67572283,0.4493957,33.99558142,0.32309466,Source ID retained
C783_Link01,C783_Link01,C783,C,Namayingo - Lugala,16.928,0.0,16.928,Unsealed,Unpaved,Tororo,Eastern,33.88029193,0.34105467,33.9028884,0.19911797,Source ID retained
C784_Link01,C784_Link01,C784,C,Iganga-Kaliro,32.032,0.0,32.032,Bituminous,Paved,Jinja,Eastern,33.48203472,0.61625773,33.50450661,0.8940228,Source ID retained
C784_Link02,C784_Link02,C784,C,Kaliro-Nawaikoke-Irundu,52.2,32.032,84.232,Unsealed,Unpaved,Jinja,Eastern,33.50450661,0.8940228,33.3747477,1.21703655,Source ID retained
C785_Link01,C785_Link01,C785,C,Buwenge-Nakabugu,23.051,0.0,23.051,Unsealed,Unpaved,Jinja,Eastern,33.1712878,0.64965978,33.31087171,0.79691028,Source ID retained
C785_Link02,C785_Link02,C785,C,Nakabugu-Kaliro,24.376,23.051,47.427,Unsealed,Unpaved,Jinja,Eastern,33.31087171,0.79691028,33.50403737,0.89164938,Source ID retained
C786_Link01,C786_Link01,C786,C,Kaliro - Kamuli,45.284,0.0,45.284,Unsealed,Unpaved,Jinja,Eastern,33.50481329,0.89484525,33.1283791,0.94257638,Source ID retained
C787_Link01,C787_Link01,C787,C,Nawangasi-Busesa,11.37,0.0,11.37,Unsealed,Unpaved,Jinja,Eastern,33.58318769,0.72475184,33.60027153,0.62651069,Source ID retained
C787_Link02,C787_Link02,C787,C,Busesa-Nakivumbi,8.39,11.37,19.76,Unsealed,Unpaved,Jinja,Eastern,33.60027153,0.62651069,33.60304605,0.55161911,Source ID retained
C788_Link01,C788_Link01,C788,C,Iganga - Buniantole,15.286,0.0,15.286,Unsealed,Unpaved,Jinja,Eastern,33.4785814,0.60914846,33.60108578,0.57062063,Source ID retained
C789_Link01,C789_Link01,C789,C,Kamuli Railway access 1,5.883,0.0,5.883,Unsealed,Unpaved,Jinja,Eastern,33.11699115,0.87561517,33.16286213,0.89441013,Source ID retained
C790_Link01,C790_Link01,C790,C,Nawantale-Nakabila,6.532,0.0,6.532,Unsealed,Unpaved,Jinja,Eastern,33.09364374,1.07383447,33.13858526,1.10672843,Source ID retained
C791_Link01,C791_Link01,C791,C,Gadaffi army barracks off Jinja - Iganga,0.911,0.0,0.911,Unsealed,Unpaved,Jinja,Eastern,33.2127743,0.4415921,33.20871902,0.44692194,Source ID retained
C792_Link01,C792_Link01,C792,C,Kaitabawaala - Buyala - Namagera,18.484,0.0,18.484,Unsealed,Unpaved,Jinja,Eastern,33.19762742,0.44530155,33.13372421,0.5824559,Source ID retained
C792_Link02,C792_Link02,C792,C,Namagera - Lubanyi,37.199,18.484,55.683,Unsealed,Unpaved,Jinja,Eastern,33.13372421,0.5824559,33.10898251,0.89476809,Source ID retained
C793_Link01,C793_Link01,C793,C,Mbulamuti railway access,2.157,0.0,2.157,Unsealed,Unpaved,Jinja,Eastern,33.04872362,0.83940095,33.06667077,0.83695111,Source ID retained
C794_Link01,C794_Link01,C794,C,Kamuli railway access 2,2.403,0.0,2.403,Unsealed,Unpaved,Jinja,Eastern,33.14281992,0.90903892,33.14883571,0.89100877,Source ID retained
C795_Link01,C795_Link01,C795,C,Namaganda railway access,8.719,0.0,8.719,Unsealed,Unpaved,Jinja,Eastern,33.18786841,0.86976724,33.26550769,0.91869668,Source ID retained
C796_Link01,C796_Link01,C796,C,Magamaga - Bugolooza - Namasiga - Iziru - Bugobya,7.996,0.0,7.996,Unsealed,Unpaved,Jinja,Eastern,33.34824233,0.52033134,33.31261643,0.57997125,Source ID retained
C797_Link01,C797_Link01,C797,C,Bugembe - Kakira,7.052,0.0,7.052,Unsealed,Unpaved,Jinja,Eastern,33.2416319,0.46762749,33.28141148,0.50918798,Source ID retained
C797_Link02,C797_Link02,C797,C,Kakira - Namasiga,12.018,7.052,19.07,Unsealed,Unpaved,Jinja,Eastern,33.28141148,0.50918798,33.31560728,0.59121634,Source ID retained
C797_Link03,C797_Link03,C797,C,Namasiga - Bulongo,19.1456,19.07,38.2156,Unsealed,Unpaved,Jinja,Eastern,33.31591299,0.5900264,33.33481463,0.75795293,Source ID retained
C798_Link01,C798_Link01,C798,C,Kakira railway access,3.519,0.0,3.519,Unsealed,Unpaved,Jinja,Eastern,33.28140705,0.50920052,33.25166526,0.51932818,Source ID retained
C799_Link01,C799_Link01,C799,C,Kimaka army barracks,4.137,0.0,4.137,Unsealed,Unpaved,Jinja,Eastern,33.18405625,0.4593065,33.21920176,0.45583689,Source ID retained
C800_Link01,C800_Link01,C800,C,Bugiri - Nankoma,16.699,0.0,16.699,Unsealed,Unpaved,Jinja,Eastern,33.76878009,0.55104656,33.68277984,0.44955755,Source ID retained
C801_Link01,C801_Link01,C801,C,Lwangosha - Lufudu,12.645,0.0,12.645,Unsealed,Unpaved,Tororo,Eastern,33.88413257,0.29807715,33.80713465,0.22334702,Source ID retained
C802_Link01,C802_Link01,C802,C,Iganga railway access,0.913,0.0,0.913,Unsealed,Unpaved,Jinja,Eastern,33.47375621,0.61379895,33.47279704,0.62047947,Source ID retained
C803_Link01,C803_Link01,C803,C,Idudi - Busembatya,17.93,0.0,17.93,Unsealed,Unpaved,Jinja,Eastern,33.62309564,0.62295199,33.62528789,0.77159784,Source ID retained
C803_Link02,C803_Link02,C803,C,Busembatya - Namakoko,32.09,17.93,50.02,Unsealed,Unpaved,Jinja,Eastern,33.62528789,0.77159784,33.67696119,1.03415759,Source ID retained
C804_Link01,C804_Link01,C804,C,Bugiri - Kisetaka - Nabukalu - Naigaga,19.174,0.0,19.174,Unsealed,Unpaved,Jinja,Eastern,33.74520312,0.57321434,33.6997119,0.73718899,Source ID retained
C805_Link01,C805_Link01,C805,C,Namalemba-Nawampandhu-Bulange,10.517,0.0,10.517,Unsealed,Unpaved,Jinja,Eastern,33.60818543,0.75592017,33.69969211,0.73719164,Source ID retained
C805_Link02,C805_Link02,C805,C,Bulange - Kisiro,17.0048963953,10.517,27.5218963953,Unsealed,Unpaved,Jinja,Eastern,33.69969211,0.73719164,33.84499679,0.71629189,Source ID retained
C806_Link01,C806_Link01,C806,C,Namatumba - Nawampandu,10.793,0.0,10.793,Unsealed,Unpaved,Jinja,Eastern,33.68601491,0.83541638,33.67986719,0.74240391,Source ID retained
C807_Link01,C807_Link01,C807,C,Busoko - Busaba,0.773,0.0,0.773,Unsealed,Unpaved,Jinja,Eastern,33.70685661,0.86094279,33.71295395,0.86420271,Source ID retained
C808_Link01,C808_Link01,C808,C,Kaliro railway access,3.0,0.0,3.0,Unsealed,Unpaved,Jinja,Eastern,33.50163976,0.87204529,33.49298226,0.87217571,Source ID retained
C809_Link01,C809_Link01,C809,C,Kaliro - Namwiwa,22.26,0.0,22.26,Unsealed,Unpaved,Jinja,Eastern,33.50557779,0.89689738,33.55210317,1.09132354,Source ID retained
C810_Link01,C810_Link01,C810,C,Pallisa - Kasodo - Saaka,10.418,0.0,10.418,Unsealed,Unpaved,Mbale,Eastern,33.7110879,1.16677652,33.59868036,1.12232208,Source ID retained
C811_Link01,C811_Link01,C811,C,Kamuli - Nabirumba,10.427,0.0,10.427,Unsealed,Unpaved,Jinja,Eastern,33.1237544,0.94891021,33.18207892,1.02338716,Source ID retained
C811_Link02,C811_Link02,C811,C,Nabirumba - Iyingo,36.418,10.427,46.845,Unsealed,Unpaved,Jinja,Eastern,33.18207892,1.02338716,33.30617508,1.31113604,Source ID retained
C812_Link01,C812_Link01,C812,C,Nabirumbi- Buyende - Nkondo - Kidera,46.019,0.0,46.019,Unsealed,Unpaved,Jinja,Eastern,32.98837989,1.33666505,33.18127556,1.0215349,Source ID retained
C813_Link01,C813_Link01,C813,C,Namayingo - Bumeru (Namayingo - Lugala),30.368,0.0,30.368,Unsealed,Unpaved,Tororo,Eastern,33.8783647,0.34205208,33.70915265,0.19297072,Source ID retained
C815_Link01,C815_Link01,C815,C,Bugobya-Mugulula-Namagera,19.356,0.0,19.356,Unsealed,Unpaved,Jinja,Eastern,33.31561819,0.59114427,33.19106726,0.60963366,Source ID retained
C816_Link01,C816_Link01,C816,C,Muguluka-Namagera,8.052,0.0,8.052,Unsealed,Unpaved,Jinja,Eastern,33.19037305,0.61118363,33.13263142,0.58380534,Source ID retained
C817_Link01,C817_Link01,C817,C,Nankoma - Kaluba,23.866,0.0,23.866,Unsealed,Unpaved,Jinja,Eastern,33.68221101,0.44958613,33.52165603,0.39504488,Source ID retained
C818_Link01,C818_Link01,C818,C,Namalemba-Nambale-Nawandala,12.051,0.0,12.051,Unsealed,Unpaved,Jinja,Eastern,33.60979359,0.75795692,33.50483183,0.77634144,Source ID retained
C819_Link01,C819_Link01,C819,C,Nambale-Nawandala,14.874,0.0,14.874,Unsealed,Unpaved,Jinja,Eastern,33.50451219,0.77738704,33.38994739,0.83299925,Source ID retained
C820_Link01,C820_Link01,C820,C,Namutumba-Nawansangwa,9.733,0.0,9.733,Unsealed,Unpaved,Jinja,Eastern,33.69260449,0.83924416,33.7593089,0.82720612,Source ID retained
C821_Link01,C821_Link01,C821,C,Kasejere-Budumba,14.1759910303,0.0,14.1759910303,Unsealed,Unpaved,Jinja,Eastern,33.68226068,0.77593511,33.78933369,0.82723992,Source ID retained
C823_Link01,C823_Link01,C823,C,"Access to Buyanga S/C, off Busesa Nawangisa road",4.0,0.0,4.0,Unsealed,Unpaved,Jinja,Eastern,33.60112236,0.64630081,33.63045457,0.6436843,Source ID retained
C824_Link01,C824_Link01,C824,C,"Access to Isimba Dam, off Namagera Lubanyi road",5.0,0.0,5.0,Bituminous,Paved,Jinja,Eastern,33.00572016,0.78883981,33.02947753,0.82177892,Source ID retained
C825_Link01,C825_Link01,C825,C,Old -access-to-Isimba-dam,3.96,0.0,3.96,Unsealed,Unpaved,Jinja,Eastern,33.05411116,0.73368263,33.08067942,0.73785849,Source ID retained
C826_Link01,C826_Link01,C826,C,Old Mbulamuti ferry access,3.29673024061,0.0,0.0,Unsealed,Unpaved,Jinja,Eastern,33.03999655,0.79424759,33.04510412,0.81783887,Source ID retained
C830_Link01,C830_Link01,C830,C,Busia - Majanji,26.982,0.0,26.982,Bituminous,Paved,Tororo,Eastern,34.08873977,0.46641433,33.98691791,0.26163141,Source ID retained
C831_Link01,C831_Link01,C831,C,Tororo - Morukatipe prison,6.5233,0.0,6.5233,Unsealed,Unpaved,Tororo,Eastern,34.19179039,0.68904637,34.24511213,0.71054408,Source ID retained
C832_Link01,C832_Link01,C832,C,Tororo-Nagongera,33.725,0.0,33.725,Unsealed,Unpaved,Tororo,Eastern,34.18081399,0.69296899,33.9268984,0.84910544,Source ID retained
C832_Link02,C832_Link02,C832,C,Nagongera-Busolwe,10.101,33.725,43.826,Unsealed,Unpaved,Tororo,Eastern,33.9268984,0.84910544,33.84953295,0.88357969,Source ID retained
C833_Link01,C833_Link01,C833,C,Nabumali junction-Busolwe,34.588,0.0,34.588,Unsealed,Unpaved,Tororo,Eastern,34.1669895,0.98451193,33.92654612,0.85008195,Source ID retained
C833_Link02,C833_Link02,C833,C,Busolwe-Budumba,16.046,34.588,50.634,Unsealed,Unpaved,Tororo,Eastern,33.92654612,0.85008195,33.7893335,0.82723965,Source ID retained
C835_Link01,C835_Link01,C835,C,Magodes-Railway Station,2.278,0.0,2.278,Unsealed,Unpaved,Tororo,Eastern,34.17527298,0.83887086,34.15674837,0.83056313,Source ID retained
C836_Link01,C836_Link01,C836,C,Nyambogo - Iyolwa - Mulanda,18.9,0.0,18.9,Unsealed,Unpaved,Tororo,Eastern,34.06345618,0.59926256,34.01061853,0.69240003,Source ID retained
C836_Link02,C836_Link02,C836,C,Mulanda - Nagongera,8.675,18.9,27.575,Unsealed,Unpaved,Tororo,Eastern,34.01061853,0.69240003,34.03006788,0.76620782,Source ID retained
C837_Link01,C837_Link01,C837,C,Nagongera - Merikit - Kidoko,18.218,0.0,18.218,Unsealed,Unpaved,Tororo,Eastern,34.02616998,0.76967311,34.11581833,0.88259499,Source ID retained
C837_Link02,C837_Link02,C837,C,Kidoko - Busiu - Isikhoye,15.862,18.218,34.08,Unsealed,Unpaved,Tororo,Eastern,34.11581833,0.88259499,34.22368451,0.94325679,Source ID retained
C838_Link01,C838_Link01,C838,C,Butiru - Molo - Kidoko,8.213,0.0,8.213,Unsealed,Unpaved,Tororo,Eastern,34.17541989,0.84016137,34.11577821,0.88243204,Source ID retained
C838_Link02,C838_Link02,C838,C,Kidoko - Kachonga,12.273,8.213,20.486,Unsealed,Unpaved,Tororo,Eastern,34.11577821,0.88243204,34.04595774,0.96282308,Source ID retained
C839_Link01,C839_Link01,C839,C,Doho - Namulo - Amuro,13.594,0.0,13.594,Unsealed,Unpaved,Tororo,Eastern,33.99918852,0.93352298,34.1040936,0.88661966,Source ID retained
C840_Link01,C840_Link01,C840,C,Malaba - Mella - Apokor,10.655,0.0,10.655,Unsealed,Unpaved,Tororo,Eastern,34.26017996,0.63984932,34.24504877,0.71069127,Source ID retained
C840_Link02,C840_Link02,C840,C,Apokor - Kwapa - Tuba,15.083,10.655,25.738,Unsealed,Unpaved,Tororo,Eastern,34.24504877,0.71069127,34.17254374,0.79401907,Source ID retained
C841_Link01,C841_Link01,C841,C,Nabaloba - Bukobe,10.9,0.0,10.9,Unsealed,Unpaved,Tororo,Eastern,34.03240405,0.40733613,33.94382511,0.43273672,Source ID retained
C842_Link01,C842_Link01,C842,C,Tororo Prisons Access,1.036,0.0,1.036,Unsealed,Unpaved,Tororo,Eastern,34.22696288,0.70563304,34.2336733,0.70014618,Source ID retained
C844_Link01,C844_Link01,C844,C,Rubongi - Mulanda,17.079,0.0,17.079,Unsealed,Unpaved,Tororo,Eastern,34.15406087,0.70506791,34.01044387,0.69238486,Source ID retained
C844_Link02,C844_Link02,C844,C,Mulanda - Nabuyoga - Bubada - Kisiro,19.32,17.079,36.399,Unsealed,Unpaved,Tororo,Eastern,33.89012068,0.72234887,33.89012068,0.72234887,Source ID retained
C845_Link01,C845_Link01,C845,C,Bubada - Budhumba Station,15.344,0.0,15.344,Unsealed,Unpaved,Tororo,Eastern,33.89016,0.72235154,33.82525884,0.82344469,Source ID retained
C846_Link01,C846_Link01,C846,C,Budhumba - Busaba,11.983,0.0,11.983,Unsealed,Unpaved,Tororo,Eastern,33.86480648,0.82488845,33.80973714,0.88553975,Source ID retained
C847_Link01,C847_Link01,C847,C,Nagongera - Paya - Leresi,18.578,0.0,18.578,Unsealed,Unpaved,Tororo,Eastern,34.02610098,0.77026378,33.98222952,0.92516966,Source ID retained
C848_Link01,C848_Link01,C848,C,Magale - Bumbo - Lwakhaka,13.149,0.0,13.149,Unsealed,Unpaved,Mbale,Eastern,34.36898259,0.86343837,34.37769484,0.80519402,Source ID retained
C849_Link01,C849_Link01,C849,C,Leresi-Bunghaji-Budaka,13.5,0.0,13.5,Unsealed,Unpaved,Tororo,Eastern,33.98216157,0.92512148,33.95860844,1.01785468,Source ID retained
C850_Link01,C850_Link01,C850,C,Busoko - Busaba - Nawanjofu - Hisiro,10.244,0.0,10.244,Unsealed,Unpaved,Tororo,Eastern,33.84953295,0.88357969,33.78930459,0.94035354,Source ID retained
C860_Link01,C860_Link01,C860,C,Kamonkoli-Pallisa,44.442,0.0,44.442,Bituminous,Paved,Mbale,Eastern,34.09397512,1.07454864,33.71169194,1.16721034,Source ID retained
C861_Link01,C861_Link01,C861,C,Nalugugu-Mutufu-Budadiri,16.245,0.0,16.245,Unsealed,Unpaved,Mbale,Eastern,34.27224469,1.2480169,34.36997298,1.15109133,Source ID retained
C862_Link01,C862_Link01,C862,C,Namagumba - Budadiri,18.427,0.0,18.427,Unsealed,Unpaved,Mbale,Eastern,34.19958306,1.14898251,34.33580876,1.17052955,Source ID retained
C863_Link01,C863_Link01,C863,C,Mbale - Nkokonjeru,21.067,0.0,21.067,Unsealed,Unpaved,Mbale,Eastern,34.18432734,1.06986816,34.22672159,1.03883331,Source ID retained
C864_Link01,C864_Link01,C864,C,Bugema-Busano,11.389,0.0,11.389,Unsealed,Unpaved,Mbale,Eastern,34.17795038,1.04044485,34.24788014,0.99982766,Source ID retained
C865_Link01,C865_Link01,C865,C,Magodes-Busumbu,12.726,0.0,12.726,Unsealed,Unpaved,Tororo,Eastern,34.17522015,0.83840685,34.28294461,0.8349142,Source ID retained
C866_Link01,C866_Link01,C866,C,Munamba - Lwakhakha,4.518,0.0,4.518,Bituminous,Paved,Tororo,Eastern,34.35695848,0.82354637,34.37869053,0.79459942,Source ID retained
C867_Link01,C867_Link01,C867,C,Bumbobi-Bubulo,15.402,0.0,15.402,Bituminous,Paved,Mbale,Eastern,34.16684435,0.99466624,34.27617665,0.9489582,Source ID retained
C867_Link02,C867_Link02,C867,C,Bubulo-Bududa Circle road,28.482,15.402,43.884,Unsealed,Unpaved,Mbale,Eastern,34.27617665,0.9489582,34.33433196,1.00350464,Source ID retained
C870_Link01,C870_Link01,C870,C,Bubulo-Busumbu,15.69,0.0,15.69,Bituminous,Paved,Mbale,Eastern,34.27500538,0.94883738,34.28296366,0.834888,Source ID retained
C870_Link02,C870_Link02,C870,C,Busumbu - Munamba,9.898,15.69,25.588,Bituminous,Paved,Tororo,Eastern,34.2837085,0.83569357,34.3569475,0.82353696,Source ID retained
C870_Link03,C870_Link03,C870,C,Munamba-Magale - Nangya,23.947,25.588,49.535,Unsealed,Unpaved,Tororo,Eastern,34.3569475,0.82353696,34.28511027,0.93516007,Source ID retained
C871_Link01,C871_Link01,C871,C,Simu corner - Kaserem,9.801,0.0,9.801,Unsealed,Unpaved,Mbale,Eastern,34.28809399,1.30011199,34.33827309,1.31993415,Source ID retained
C872_Link01,C872_Link01,C872,C,Budaka - Kaderuna,12.488,0.0,12.488,Unsealed,Unpaved,Mbale,Eastern,33.95606227,1.01737308,33.93566085,1.11657611,Source ID retained
C872_Link02,C872_Link02,C872,C,Kaderuna - Butebo,9.212,12.488,21.7,Unsealed,Unpaved,Mbale,Eastern,33.93566085,1.11657611,33.92219804,1.1942238,Source ID retained
C873_Link01,C873_Link01,C873,C,Nabiganda - Kaiti,3.436,0.0,3.436,Unsealed,Unpaved,Mbale,Eastern,34.05960654,0.96882552,34.05326843,0.99888488,Source ID retained
C873_Link02,C873_Link02,C873,C,Kaiti - Naboa,5.864,3.436,9.3,Unsealed,Unpaved,Mbale,Eastern,34.05326843,0.99888488,34.02331726,1.04030627,Source ID retained
C874_Link01,C874_Link01,C874,C,Mbale railway crossing Access,0.106,0.0,0.106,Unsealed,Unpaved,Mbale,Eastern,34.15765734,1.07801296,34.15723923,1.07715814,Source ID retained
C875_Link01,C875_Link01,C875,C,Bugema army barracks Access,0.176,0.0,0.176,Unsealed,Unpaved,Mbale,Eastern,34.17658676,1.0299255,34.17814237,1.03004251,Source ID retained
C876_Link01,C876_Link01,C876,C,Nabiganda -Nambale - Kamoto - Malukhu,16.266,0.0,16.266,Unsealed,Unpaved,Mbale,Eastern,34.17493818,1.07101414,34.14165256,0.98893864,Source ID retained
C877_Link01,C877_Link01,C877,C,Kamonkoli - Kabwangasi - Nakaloke,7.792,0.0,7.792,Unsealed,Unpaved,Mbale,Eastern,34.0947079,1.07767883,34.11318847,1.13795587,Source ID retained
C878_Link01,C878_Link01,C878,C,Nakaloke-Kabwangasi-Butebo,28.988,0.0,28.988,Unsealed,Unpaved,Mbale,Eastern,34.16453814,1.14266964,33.92255787,1.1943048,Source ID retained
C878_Link02,C878_Link02,C878,C,Butebo-Kadoto,19.56,28.988,48.548,Unsealed,Unpaved,Mbale,Eastern,33.92255787,1.1943048,33.74778314,1.18970309,Source ID retained
C879_Link01,C879_Link01,C879,C,Morita -Kanyum,12.538,0.0,12.538,Unsealed,Unpaved,Soroti,North Eastern,33.83683666,1.46953458,33.91441237,1.38533277,Source ID retained
C879_Link02,C879_Link02,C879,C,Kanyum - Kidongole,16.819,12.538,29.357,Unsealed,Unpaved,Soroti,North Eastern,33.91441237,1.38533277,33.9763994,1.25793369,Source ID retained
C880_Link01,C880_Link01,C880,C,Mbale-Bufumbo,16.458,0.0,16.458,Unsealed,Unpaved,Mbale,Eastern,34.1870675,1.07836564,34.28268908,1.12250471,Source ID retained
C881_Link01,C881_Link01,C881,C,Bugusege - Buteza,8.765,0.0,8.765,Unsealed,Unpaved,Mbale,Eastern,34.30489089,1.11504221,34.30489103,1.11504206,Source ID retained
C882_Link01,C882_Link01,C882,C,Korir - Sironko,13.552,0.0,13.552,Unsealed,Unpaved,Mbale,Eastern,34.24750589,1.23241523,34.16517992,1.32010256,Source ID retained
C883_Link01,C883_Link01,C883,C,Nalugugu - Elgon,20.083,0.0,20.083,Unsealed,Unpaved,Mbale,Eastern,34.27759534,1.24401786,34.3720314,1.20286233,Source ID retained
C884_Link01,C884_Link01,C884,C,Buyaga - Buluganya,12.431,0.0,12.431,Unsealed,Unpaved,Mbale,Eastern,34.27656358,1.27987298,34.36239773,1.22639817,Source ID retained
C885_Link01,C885_Link01,C885,C,Buginyanya Agriculture Research Station,5.121,0.0,5.121,Unsealed,Unpaved,Mbale,Eastern,34.35323598,1.26340818,34.37915799,1.28522411,Source ID retained
C887_Link01,C887_Link01,C887,C,Bulugeni - Siyiyi - Bumwambu,7.868,0.0,7.868,Unsealed,Unpaved,Mbale,Eastern,34.32295837,1.30468437,34.35290703,1.2637031,Source ID retained
C887_Link02,C887_Link02,C887,C,Bumwambu - Bulaago - Gimadu,6.641,7.868,14.509,Unsealed,Unpaved,Mbale,Eastern,34.35290703,1.2637031,34.38546738,1.23629542,Source ID retained
